prompt,super_category,category,filename,img_path,score
Image of place which is a sign of good luck' — Top 100 matches:,place,Fountain,000069.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Fountain/000069.jpg,0.2
Image of place which is a sign of good luck' — Top 100 matches:,place,Temple,000078.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Temple/000078.jpg,0.2
Image of place which is a sign of good luck' — Top 100 matches:,place,Sacred_Tree,000014.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Sacred_Tree/000014.jpg,0.2
Image of place which is a sign of good luck' — Top 100 matches:,place,Fountain,000050.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Fountain/000050.jpg,0.2
Image of place which is a sign of good luck' — Top 100 matches:,place,Temple,000063.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Temple/000063.jpg,0.2
Image of place which is a sign of good luck' — Top 100 matches:,place,Sacred_Tree,000035.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Sacred_Tree/000035.jpg,0.2
Image of place which is a sign of good luck' — Top 100 matches:,place,Fountain,000042.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Fountain/000042.jpg,0.2
Image of place which is a sign of good luck' — Top 100 matches:,place,Fountain,000037.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Fountain/000037.jpg,0.2
Image of place which is a sign of good luck' — Top 100 matches:,place,Temple,000046.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Temple/000046.jpg,0.2
Image of place which is a sign of good luck' — Top 100 matches:,place,Fountain,000024.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Fountain/000024.jpg,0.2
Image of place which is a sign of good luck' — Top 100 matches:,place,Temple,000056.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Temple/000056.jpg,0.2
Image of place which is a sign of good luck' — Top 100 matches:,place,Fountain,000027.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Fountain/000027.jpg,0.2
Image of place which is a sign of good luck' — Top 100 matches:,place,Fountain,000032.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Fountain/000032.jpg,0.2
Image of place which is a sign of good luck' — Top 100 matches:,place,Fountain,000084.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Fountain/000084.jpg,0.2
Image of place which is a sign of good luck' — Top 100 matches:,place,Sacred_Tree,000017.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Sacred_Tree/000017.jpg,0.2
Image of place which is a sign of good luck' — Top 100 matches:,place,Fountain,000016.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Fountain/000016.jpg,0.2
Image of place which is a sign of good luck' — Top 100 matches:,place,Sacred_Tree,000028.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Sacred_Tree/000028.jpg,0.2
Image of place which is a sign of good luck' — Top 100 matches:,place,Temple,000072.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Temple/000072.jpg,0.2
Image of place which is a sign of good luck' — Top 100 matches:,place,Sacred_Tree,000027.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Sacred_Tree/000027.jpg,0.2
Image of place which is a sign of good luck' — Top 100 matches:,place,Temple,000038.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Temple/000038.jpg,0.2
Image of place which is a sign of good luck' — Top 100 matches:,place,Temple,000029.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Temple/000029.jpg,0.2
Image of place which is a sign of good luck' — Top 100 matches:,place,Fountain,000015.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Fountain/000015.jpg,0.2
Image of place which is a sign of good luck' — Top 100 matches:,place,Temple,000037.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Temple/000037.jpg,0.2
Image of place which is a sign of good luck' — Top 100 matches:,place,Temple,000085.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Temple/000085.jpg,0.2
Image of place which is a sign of good luck' — Top 100 matches:,place,Temple,000066.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Temple/000066.jpg,0.2
Image of place which is a sign of good luck' — Top 100 matches:,place,Sacred_Tree,000033.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Sacred_Tree/000033.jpg,0.2
Image of place which is a sign of good luck' — Top 100 matches:,place,Fountain,000009.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Fountain/000009.jpg,0.2
Image of place which is a sign of good luck' — Top 100 matches:,place,Sacred_Tree,000085.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Sacred_Tree/000085.jpg,0.2
Image of place which is a sign of good luck' — Top 100 matches:,place,Sacred_Tree,000026.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Sacred_Tree/000026.jpg,0.2
Image of place which is a sign of good luck' — Top 100 matches:,place,Temple,000065.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Temple/000065.jpg,0.2
Image of place which is a sign of good luck' — Top 100 matches:,place,Sacred_Tree,000063.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Sacred_Tree/000063.jpg,0.19
Image of place which is a sign of good luck' — Top 100 matches:,place,Temple,000025.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Temple/000025.jpg,0.19
Image of place which is a sign of good luck' — Top 100 matches:,place,Fountain,000053.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Fountain/000053.jpg,0.19
Image of place which is a sign of good luck' — Top 100 matches:,place,Temple,000087.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Temple/000087.jpg,0.19
Image of place which is a sign of good luck' — Top 100 matches:,place,Sacred_Tree,000002.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Sacred_Tree/000002.jpg,0.19
Image of place which is a sign of good luck' — Top 100 matches:,place,Fountain,000091.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Fountain/000091.jpg,0.19
Image of place which is a sign of good luck' — Top 100 matches:,place,Temple,000074.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Temple/000074.jpg,0.19
Image of place which is a sign of good luck' — Top 100 matches:,place,Temple,000042.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Temple/000042.jpg,0.19
Image of place which is a sign of good luck' — Top 100 matches:,place,Temple,000010.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Temple/000010.jpg,0.19
Image of place which is a sign of good luck' — Top 100 matches:,place,Sacred_Tree,000097.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Sacred_Tree/000097.jpg,0.19
Image of place which is a sign of good luck' — Top 100 matches:,place,Sacred_Tree,000055.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Sacred_Tree/000055.jpg,0.19
Image of place which is a sign of good luck' — Top 100 matches:,place,Temple,000024.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Temple/000024.jpg,0.19
Image of place which is a sign of good luck' — Top 100 matches:,place,Fountain,000059.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Fountain/000059.jpg,0.19
Image of place which is a sign of good luck' — Top 100 matches:,place,Park,000079.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Park/000079.jpg,0.19
Image of place which is a sign of good luck' — Top 100 matches:,place,Sacred_Tree,000101.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Sacred_Tree/000101.jpg,0.19
Image of place which is a sign of good luck' — Top 100 matches:,place,Fountain,000096.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Fountain/000096.jpg,0.19
Image of place which is a sign of good luck' — Top 100 matches:,place,Temple,000069.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Temple/000069.jpg,0.19
Image of place which is a sign of good luck' — Top 100 matches:,place,Fountain,000081.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Fountain/000081.jpg,0.19
Image of place which is a sign of good luck' — Top 100 matches:,place,Temple,000014.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Temple/000014.jpg,0.19
Image of place which is a sign of good luck' — Top 100 matches:,place,Temple,000090.jpeg,/kaggle/input/superstition-dataset/Big Data/places_images/Temple/000090.jpeg,0.19
Image of place which is a sign of good luck' — Top 100 matches:,place,Temple,000079.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Temple/000079.jpg,0.19
Image of place which is a sign of good luck' — Top 100 matches:,place,Sacred_Tree,000052.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Sacred_Tree/000052.jpg,0.19
Image of place which is a sign of good luck' — Top 100 matches:,place,Sacred_Tree,000001.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Sacred_Tree/000001.jpg,0.19
Image of place which is a sign of good luck' — Top 100 matches:,place,Temple,000106.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Temple/000106.jpg,0.19
Image of place which is a sign of good luck' — Top 100 matches:,place,Fountain,000075.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Fountain/000075.jpg,0.19
Image of place which is a sign of good luck' — Top 100 matches:,place,Fountain,000080.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Fountain/000080.jpg,0.19
Image of place which is a sign of good luck' — Top 100 matches:,place,Sacred_Tree,000011.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Sacred_Tree/000011.jpg,0.19
Image of place which is a sign of good luck' — Top 100 matches:,place,Fountain,000086.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Fountain/000086.jpg,0.19
Image of place which is a sign of good luck' — Top 100 matches:,place,Fountain,000064.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Fountain/000064.jpg,0.19
Image of place which is a sign of good luck' — Top 100 matches:,place,Fountain,000044.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Fountain/000044.jpg,0.19
Image of place which is a sign of good luck' — Top 100 matches:,place,Sacred_Tree,000102.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Sacred_Tree/000102.jpg,0.19
Image of place which is a sign of good luck' — Top 100 matches:,place,Sacred_Tree,000064.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Sacred_Tree/000064.jpg,0.19
Image of place which is a sign of good luck' — Top 100 matches:,place,Fountain,000074.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Fountain/000074.jpg,0.19
Image of place which is a sign of good luck' — Top 100 matches:,place,Sacred_Tree,000057.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Sacred_Tree/000057.jpg,0.19
Image of place which is a sign of good luck' — Top 100 matches:,place,Sacred_Tree,000081.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Sacred_Tree/000081.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000009.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000009.jpg,0.2
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000091.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000091.jpg,0.2
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000018.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000018.jpg,0.2
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000095.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000095.jpg,0.2
Image of place which is a sign of bad luck' — Top 100 matches:,place,Crossroads,000066.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Crossroads/000066.jpg,0.2
Image of place which is a sign of bad luck' — Top 100 matches:,place,Crossroads,000032.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Crossroads/000032.jpg,0.2
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000055.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000055.jpg,0.2
Image of place which is a sign of bad luck' — Top 100 matches:,place,Crossroads,000094.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Crossroads/000094.jpg,0.2
Image of place which is a sign of bad luck' — Top 100 matches:,place,Crossroads,000074.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Crossroads/000074.jpg,0.2
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000082.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000082.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000090.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000090.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000002.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000002.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000010.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000010.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000029.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000029.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000045.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000045.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000079.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000079.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000094.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000094.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000031.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000031.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000086.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000086.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000025.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000025.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000059.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000059.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000070.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000070.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000013.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000013.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000043.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000043.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000004.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000004.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000074.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000074.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000032.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000032.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000011.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000011.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000063.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000063.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000054.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000054.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Crossroads,000034.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Crossroads/000034.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Fountain,000041.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Fountain/000041.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000019.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000019.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000017.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000017.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000014.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000014.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000001.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000001.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000007.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000007.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Old_Ruins,000054.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Old_Ruins/000054.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Old_Ruins,000019.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Old_Ruins/000019.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Crossroads,000024.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Crossroads/000024.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000046.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000046.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Crossroads,000076.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Crossroads/000076.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000020.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000020.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000080.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000080.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000044.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000044.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Crossroads,000059.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Crossroads/000059.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000035.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000035.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000062.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000062.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000050.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000050.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000056.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000056.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Cemetery,000082.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Cemetery/000082.jpg,0.19
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000042.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000042.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Old_Ruins,000044.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Old_Ruins/000044.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000068.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000068.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000034.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000034.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000038.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000038.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000078.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000078.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000071.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000071.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000006.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000006.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000072.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000072.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000087.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000087.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000069.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000069.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000041.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000041.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Cemetery,000102.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Cemetery/000102.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000049.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000049.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000096.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000096.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000021.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000021.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000061.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000061.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000097.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000097.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Library,000047.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Library/000047.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000052.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000052.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Old_Ruins,000008.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Old_Ruins/000008.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Marketplace,000016.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Marketplace/000016.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000005.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000005.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Old_Ruins,000095.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Old_Ruins/000095.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000037.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000037.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Cemetery,000034.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Cemetery/000034.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000060.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000060.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000036.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000036.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000098.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000098.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000088.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000088.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000064.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000064.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000099.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000099.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000028.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000028.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Crossroads,000061.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Crossroads/000061.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Old_Ruins,000018.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Old_Ruins/000018.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000083.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000083.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000008.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000008.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Old_Ruins,000089.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Old_Ruins/000089.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Old_Ruins,000092.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Old_Ruins/000092.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Old_Ruins,000079.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Old_Ruins/000079.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000084.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000084.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000085.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000085.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Crossroads,000042.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Crossroads/000042.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Old_Ruins,000023.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Old_Ruins/000023.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Cemetery,000088.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Cemetery/000088.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Marketplace,000070.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Marketplace/000070.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Old_Ruins,000033.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Old_Ruins/000033.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000016.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000016.jpg,0.18
Image of place which is a sign of bad luck' — Top 100 matches:,place,Haunted_House,000066.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Haunted_House/000066.jpg,0.18
Image of place which is a sign of wealth' — Top 100 matches:,place,Library,000035.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Library/000035.jpg,0.23
Image of place which is a sign of wealth' — Top 100 matches:,place,Library,000039.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Library/000039.jpg,0.22
Image of place which is a sign of wealth' — Top 100 matches:,place,Fountain,000088.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Fountain/000088.jpg,0.22
Image of place which is a sign of wealth' — Top 100 matches:,place,Library,000066.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Library/000066.jpg,0.22
