prompt,super_category,category,filename,img_path,score
Image of color which is a sign of prosperity' — Top 100 matches:,color,Orange,000027.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Orange/000027.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Orange,000034.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Orange/000034.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Yellow,000084.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Yellow/000084.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Green,000071.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Green/000071.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Blue,000056.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Blue/000056.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Orange,000049.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Orange/000049.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Yellow,000077.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Yellow/000077.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Green,000062.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Green/000062.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Yellow,000042.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Yellow/000042.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Yellow,000051.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Yellow/000051.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Yellow,000002.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Yellow/000002.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Brown,000063.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Brown/000063.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Yellow,000081.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Yellow/000081.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Yellow,000049.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Yellow/000049.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Yellow,000078.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Yellow/000078.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Orange,000092.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Orange/000092.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Purple,000009.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Purple/000009.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Blue,000050.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Blue/000050.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Yellow,000005.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Yellow/000005.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Green,000022.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Green/000022.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Yellow,000062.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Yellow/000062.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Yellow,000052.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Yellow/000052.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Yellow,000069.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Yellow/000069.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Orange,000010.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Orange/000010.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Orange,000104.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Orange/000104.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Orange,000084.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Orange/000084.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Orange,000025.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Orange/000025.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Purple,000090.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Purple/000090.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Red,000019.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Red/000019.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Red,000071.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Red/000071.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Yellow,000008.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Yellow/000008.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Green,000023.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Green/000023.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Yellow,000086.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Yellow/000086.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Yellow,000083.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Yellow/000083.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Purple,000108.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Purple/000108.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Purple,000075.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Purple/000075.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Orange,000102.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Orange/000102.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Orange,000043.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Orange/000043.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Orange,000023.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Orange/000023.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Yellow,000047.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Yellow/000047.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Orange,000061.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Orange/000061.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Yellow,000024.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Yellow/000024.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Yellow,000074.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Yellow/000074.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Purple,000041.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Purple/000041.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Yellow,000038.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Yellow/000038.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Yellow,000016.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Yellow/000016.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Yellow,000055.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Yellow/000055.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Green,000021.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Green/000021.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Orange,000080.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Orange/000080.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Yellow,000029.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Yellow/000029.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Yellow,000088.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Yellow/000088.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Yellow,000059.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Yellow/000059.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Green,000037.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Green/000037.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Yellow,000057.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Yellow/000057.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Blue,000057.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Blue/000057.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Purple,000069.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Purple/000069.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Orange,000029.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Orange/000029.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Red,000086.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Red/000086.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Yellow,000053.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Yellow/000053.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Yellow,000070.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Yellow/000070.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Green,000030.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Green/000030.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Yellow,000018.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Yellow/000018.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Yellow,000027.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Yellow/000027.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Yellow,000061.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Yellow/000061.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Orange,000046.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Orange/000046.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Red,000066.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Red/000066.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Orange,000097.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Orange/000097.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Green,000025.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Green/000025.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Purple,000070.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Purple/000070.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Green,000067.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Green/000067.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Red,000041.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Red/000041.jpg,0.18
Image of color which is a sign of prosperity' — Top 100 matches:,color,Yellow,000028.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Yellow/000028.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,FgHujO-1024x640.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/FgHujO-1024x640.jpg,0.19
Image of color which is a sign of illness' — Top 100 matches:,color,Brown,000038.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Brown/000038.jpg,0.19
Image of color which is a sign of illness' — Top 100 matches:,color,Blue,000076.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Blue/000076.jpg,0.19
Image of color which is a sign of illness' — Top 100 matches:,color,Black,000039.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Black/000039.jpg,0.19
Image of color which is a sign of illness' — Top 100 matches:,color,White,000101.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/000101.jpg,0.19
Image of color which is a sign of illness' — Top 100 matches:,color,White,1713670399.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/1713670399.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,1667513343.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/1667513343.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,Brown,000062.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Brown/000062.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,000091.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/000091.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,000068.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/000068.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,000105.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/000105.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,000006.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/000006.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,000033.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/000033.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,db176fcb3d5f333bb9aab7c9a3f781a9_2352346627053866846.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/db176fcb3d5f333bb9aab7c9a3f781a9_2352346627053866846.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,000099.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/000099.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,Brown,000051.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Brown/000051.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,Blue,000022.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Blue/000022.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,000076.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/000076.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,000022.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/000022.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,000027.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/000027.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,000070.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/000070.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,000089.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/000089.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,f6f086840d070176049389db25d36ae8.1000x1000x1.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/f6f086840d070176049389db25d36ae8.1000x1000x1.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,Black,000071.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Black/000071.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,Purple,000001.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Purple/000001.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,360_F_428086645_jy9yKf3fEsQqPY6bzklgf23fQOWxc30B.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/360_F_428086645_jy9yKf3fEsQqPY6bzklgf23fQOWxc30B.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,Brown,000030.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Brown/000030.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,Blue,000019.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Blue/000019.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,Purple,000061.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Purple/000061.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,Kitten-White-solid-color-background.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/Kitten-White-solid-color-background.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,Blue,000105.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Blue/000105.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,000067.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/000067.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,1517391662.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/1517391662.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,000031.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/000031.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,000100.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/000100.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,000024.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/000024.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,Brown,000081.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Brown/000081.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,000030.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/000030.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,Brown,000022.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Brown/000022.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,Brown,000071.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Brown/000071.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,Brown,000043.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Brown/000043.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,Gor4K8.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/Gor4K8.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,Solid-White.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/Solid-White.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,Blue,000031.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Blue/000031.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,Brown,000005.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Brown/000005.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,000021.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/000021.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,Brown,000076.jpeg,/kaggle/input/superstition-dataset/Big Data/color_images/Brown/000076.jpeg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,000032.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/000032.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,Black,000035.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Black/000035.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,Black,000018.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Black/000018.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,Black,000095.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Black/000095.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,Black,000005.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Black/000005.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,Black,000121.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Black/000121.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,000011.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/000011.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,Black,000079.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Black/000079.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,000065.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/000065.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,000097.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/000097.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,Blue,000052.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Blue/000052.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,Blue,000073.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Blue/000073.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,Black,000120.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Black/000120.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,000057.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/000057.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,Black,000109.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Black/000109.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,000035.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/000035.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,Black,000001.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Black/000001.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,Brown,000086.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Brown/000086.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,000060.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/000060.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,000037.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/000037.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,2560x1440-white-solid-color-background.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/2560x1440-white-solid-color-background.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,000001.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/000001.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,000106.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/000106.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,Orange,000109.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Orange/000109.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,Red,000017.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Red/000017.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,000008.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/000008.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,000063.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/000063.jpg,0.18
Image of color which is a sign of illness' — Top 100 matches:,color,White,pattern-bg.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/pattern-bg.jpg,0.17
Image of color which is a sign of illness' — Top 100 matches:,color,Blue,000070.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Blue/000070.jpg,0.17
Image of color which is a sign of illness' — Top 100 matches:,color,Blue,000020.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Blue/000020.jpg,0.17
Image of color which is a sign of illness' — Top 100 matches:,color,Blue,000032.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Blue/000032.jpg,0.17
Image of color which is a sign of illness' — Top 100 matches:,color,Brown,000004.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Brown/000004.jpg,0.17
Image of color which is a sign of illness' — Top 100 matches:,color,White,000108.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/000108.jpg,0.17
Image of color which is a sign of illness' — Top 100 matches:,color,Brown,000068.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Brown/000068.jpg,0.17
Image of color which is a sign of illness' — Top 100 matches:,color,Brown,000025.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Brown/000025.jpg,0.17
Image of color which is a sign of illness' — Top 100 matches:,color,Black,000056.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Black/000056.jpg,0.17
Image of color which is a sign of illness' — Top 100 matches:,color,White,000048.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/000048.jpg,0.17
Image of color which is a sign of illness' — Top 100 matches:,color,Black,VLJ00072423_1_d.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Black/VLJ00072423_1_d.jpg,0.17
Image of color which is a sign of illness' — Top 100 matches:,color,White,000059.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/000059.jpg,0.17
Image of color which is a sign of illness' — Top 100 matches:,color,Black,2685.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Black/2685.jpg,0.17
Image of color which is a sign of illness' — Top 100 matches:,color,Blue,000067.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Blue/000067.jpg,0.17
Image of color which is a sign of illness' — Top 100 matches:,color,Blue,000007.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Blue/000007.jpg,0.17
Image of color which is a sign of illness' — Top 100 matches:,color,Brown,000040.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Brown/000040.jpg,0.17
Image of color which is a sign of illness' — Top 100 matches:,color,Black,000115.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Black/000115.jpg,0.17
Image of color which is a sign of illness' — Top 100 matches:,color,Blue,000093.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Blue/000093.jpg,0.17
Image of color which is a sign of illness' — Top 100 matches:,color,Black,000058.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Black/000058.jpg,0.17
Image of color which is a sign of illness' — Top 100 matches:,color,Black,000048.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Black/000048.jpg,0.17
Image of color which is a sign of illness' — Top 100 matches:,color,White,000014.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/White/000014.jpg,0.17
Image of color which is a sign of illness' — Top 100 matches:,color,Black,4270_nero.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Black/4270_nero.jpg,0.17
Image of color which is a sign of illness' — Top 100 matches:,color,Black,000014.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Black/000014.jpg,0.17
Image of color which is a sign of illness' — Top 100 matches:,color,Black,000055.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Black/000055.jpg,0.17
Image of color which is a sign of illness' — Top 100 matches:,color,Black,000097.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Black/000097.jpg,0.17
Image of color which is a sign of illness' — Top 100 matches:,color,Brown,000070.jpg,/kaggle/input/superstition-dataset/Big Data/color_images/Brown/000070.jpg,0.17
Image of place which is a sign of good luck' — Top 100 matches:,place,Sacred_Tree,000032.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Sacred_Tree/000032.jpg,0.24
Image of place which is a sign of good luck' — Top 100 matches:,place,Sacred_Tree,000016.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Sacred_Tree/000016.jpg,0.23
Image of place which is a sign of good luck' — Top 100 matches:,place,Temple,000090.jpeg,/kaggle/input/superstition-dataset/Big Data/places_images/Temple/000090.jpeg,0.22
Image of place which is a sign of good luck' — Top 100 matches:,place,Sacred_Tree,000064.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Sacred_Tree/000064.jpg,0.22
Image of place which is a sign of good luck' — Top 100 matches:,place,Sacred_Tree,000021.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Sacred_Tree/000021.jpg,0.22
Image of place which is a sign of good luck' — Top 100 matches:,place,Temple,000045.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Temple/000045.jpg,0.22
Image of place which is a sign of good luck' — Top 100 matches:,place,Sacred_Tree,000020.jpg,/kaggle/input/superstition-dataset/Big Data/places_images/Sacred_Tree/000020.jpg,0.22
